date,BTC,ETH,XRP,USDT,LINK,BCH,LTC,ADA,XLM,DOT,BNB,BSV,USDC,EOS,TRX,WBTC,XMR,XTZ,XEM,CRO,LEO,FIL,NEO,ATOM,DAI,VET,DASH,MIOTA,HT,REV,UNI,ZEC,ETC,AAVE,YFI,WAVES,BUSD,THETA,CEL,MKR,OMG,SNX,ONT,COMP,UMA,DOGE,FTT,KSM,ALGO,BAT
4/24/2019,5464.866642,165.8260906,0.30231847,1.005563996,0.478312669,278.9366274,73.30894315,0.072644818,0.103259281,,23.12906833,54.09767126,0.998930569,4.805300399,0.023415994,5478.066483,67.67943346,1.233611779,0.0582488,0.070440596,,5.37465007,9.957237578,3.636692739,,0.006437132,115.4075169,0.288502778,2.346683105,0.102913849,,65.07174647,5.601912969,,,2.396827391,,0.100428854,0.079545694,576.5532535,1.672455639,0.076238108,1.130443615,,,0.002599104,,,,0.416570753
4/23/2019,5572.362061,171.4477988,0.321222344,1.008323173,0.481482866,291.1738809,74.8450218,0.074523609,0.111823939,,22.87626115,56.33032009,0.999439259,5.177994325,0.0244668,5554.375554,69.33094805,1.456062964,0.063298418,0.078114608,,5.415464861,10.39816281,4.122130883,,0.006758267,118.7387107,0.301161257,2.424321119,0.112003167,,67.34853939,5.956247347,,,2.62175351,,0.110794396,0.07527167,601.5748582,1.765601388,0.07346826,1.175329909,,,0.002772467,,,,0.421705545
4/22/2019,5399.36541,171.8746696,0.323933676,1.006088848,0.496663647,292.8118168,76.94807773,0.078039547,0.113494575,,23.90810892,57.81051663,1.00383837,5.253545607,0.025152951,5411.857811,68.59263717,1.34753603,0.064088885,0.081911594,,5.278527536,10.82465515,4.383468677,,0.006985924,122.6970406,0.310028115,2.456209766,0.12970463,,69.02003188,5.940961228,,,2.634119631,,0.112107274,0.074796232,606.9133399,1.8686643,0.077210837,1.230165472,,,0.002798097,,,,0.40051248
4/21/2019,5314.531453,170.0465218,0.322448564,1.006657089,0.499498044,290.4802418,77.33155912,0.074106367,0.112404334,,24.19382899,56.62556179,1.002082856,5.245431575,0.024985362,5319.613428,68.71850669,1.324302499,0.06327857,0.083037398,,5.298419148,10.54774681,5.215819176,,0.006815677,121.562289,0.306223263,2.457832272,0.127770722,,68.2740642,5.92718703,,,2.608028714,,0.115076126,0.081462735,603.395379,1.860391883,0.079708162,1.227593749,,,0.002759581,,,,0.444290874
4/20/2019,5337.886132,173.7512654,0.328476027,1.005203172,0.515660723,300.7532029,81.51249862,0.076506332,0.115532301,,25.00752782,58.75252801,1.000968548,5.466947083,0.026188018,5352.317863,69.5245262,1.341720357,0.064325237,0.08640535,,5.257781809,10.9464003,5.435583036,,0.007017741,123.5339097,0.312572302,2.546817377,0.135075758,,69.74510941,6.246761645,,,2.666295932,,0.123416934,0.077036764,620.3481382,1.962290855,0.075420143,1.313810683,,,0.002901858,,,,0.414226744
4/19/2019,5303.812616,173.7084412,0.331902148,1.005918035,0.514269988,306.8080681,82.56922278,0.07950021,0.115736902,,24.47528024,59.39594179,1.002629344,5.491871971,0.026559196,5318.750836,68.56694393,1.356302989,0.063643865,0.084030104,,5.634044789,11.09992722,4.876116791,,0.007227493,123.0549358,0.310966828,2.632376483,0.129473603,,69.93888912,6.289603469,,,2.677831917,,0.122094975,0.076918426,622.3151039,1.975065642,0.081476312,1.303932426,,,0.002892813,,,,0.377599931
4/18/2019,5298.385699,173.8140324,0.337064658,1.004994677,0.52436223,306.9560379,82.07487824,0.081775439,0.117362976,,22.03847916,59.49218644,1.002645011,5.501876999,0.026952709,5301.908014,69.16214105,1.379326444,0.064694629,0.085511221,,5.585457794,11.27015411,4.362478096,,0.007316269,124.2446222,0.310458013,2.403412922,0.125144408,,70.36748135,6.337160958,,,2.712830382,,0.126317989,0.076460706,674.2833878,1.97901491,0.07478448,1.340191984,,,0.002945788,,,,0.351919757
4/17/2019,5251.938189,166.9507616,0.335452872,1.006306992,0.500259478,310.7999612,79.32746821,0.08307417,0.116636359,,19.60334978,55.3404288,1.005684353,5.457805073,0.026775335,5233.553918,67.47739244,1.265672829,0.064343363,0.084488558,,5.637902121,11.0083169,4.345787724,,0.007071247,120.6110013,0.309791041,2.268203229,0.126435443,,70.35545641,6.226719403,,,2.672808534,,0.128514991,0.076998437,649.6828789,1.946268142,0.070649451,1.329720499,,,0.002809786,,,,0.334325486
4/16/2019,5235.559419,167.6234412,0.327217683,1.010521655,0.503053655,318.3062716,81.34927812,0.083782894,0.117505252,,19.82745638,57.46571622,1.01040846,5.545840689,0.027036692,5216.743533,68.9030793,1.15300878,0.065427405,0.085163699,,5.083521498,10.96281283,4.418631072,,0.007040914,121.5522726,0.31270398,2.304947446,0.124240857,,69.65564735,6.305149813,,,2.690387683,,0.132592915,0.082181089,632.8868945,1.928587232,0.07245113,1.324201951,,,0.002835008,,,,0.32596453
4/15/2019,5067.108472,161.5741783,0.320913465,1.001210225,0.492213833,314.1181621,79.05469905,0.082307174,0.113628617,,19.40242621,59.2895125,0.998979987,5.378639621,0.026491415,5083.837455,64.35227578,1.070037796,0.065150718,0.079173564,,5.223759518,10.72562825,4.349614526,,0.006810715,119.2120818,0.303264273,2.255688922,0.123954008,,67.35014347,6.192435568,,,2.628753792,,0.118215419,0.072554537,632.7759921,1.867631283,0.07640714,1.306930305,,,0.002789931,,,,0.294271357
4/14/2019,5167.722367,167.8385207,0.328809435,1.005378228,0.528740488,288.6471406,82.93752124,0.084643202,0.116663383,,19.49202012,71.04639037,1.008024895,5.545273593,0.027061782,5150.691316,66.58150596,1.141705913,0.068273427,0.08377244,,4.671632512,11.29887693,4.462687047,,0.006936326,123.2853664,0.316915387,2.509144476,0.128154837,,69.72436096,6.441833325,,,2.781010092,,0.121347504,0.07751009,636.6727082,1.976066918,0.080656959,1.365181736,,,0.002881953,,,,0.306748606
4/13/2019,5096.586563,164.5133499,0.32603065,1.0067392,0.539207649,279.4694731,78.2213036,0.083731019,0.115898021,,18.71979808,69.95689999,1.004067014,5.34100537,0.026317405,5087.161566,65.32377876,0.980627284,0.066491568,0.083984499,,4.049497995,11.11693644,4.30303665,,0.006937045,120.1185842,0.321104164,2.466140063,0.126175963,,69.40830824,6.340872439,,,2.667761561,,0.116736628,0.081437422,637.1550978,1.928577834,0.070986146,1.322522163,,,0.002872341,,,,0.311497763
4/12/2019,5089.538912,164.7363234,0.326346316,1.007195409,0.495350191,282.8531369,78.96396119,0.083463045,0.114609153,,18.43427011,71.44705146,1.002897771,5.379791363,0.026558302,5100.091456,66.10135733,0.973108558,0.066093586,0.077422982,,3.852962602,11.31141266,4.306536445,,0.006885734,119.6284455,0.323049696,2.347611206,0.125140722,,71.09413982,6.370122249,,,2.666699856,,0.113675043,0.06757153,636.1805691,1.984172203,0.067794743,1.344808196,,,0.002855556,,,,0.28888369
4/11/2019,5064.487672,165.4970174,0.33098421,1.005608797,0.486122622,272.7096105,79.67799061,0.083385147,0.116684888,,17.70047942,71.7487123,1.002825828,5.344412295,0.026714182,5093.40395,66.36711642,0.937472806,0.06520829,0.084798562,,3.667535572,11.24425312,3.509812507,,0.006658441,123.1174859,0.325326254,2.322948059,0.132242623,,69.82156479,6.2933534,,,2.652911783,,0.11250956,0.069832818,635.0909783,2.011421751,0.066079046,1.328771696,,,0.002789188,,,,0.271217734
4/10/2019,5324.551869,177.3374765,0.354792261,1.003761929,0.520256904,305.2198961,88.37774077,0.08996381,0.125461562,,18.24857921,80.06677848,1.001379284,5.838932449,0.030101009,5283.369379,70.97735865,1.023867077,0.07241492,0.072407507,,4.030068881,12.47686842,3.749782544,,0.007142741,129.9611951,0.349139662,2.600135564,0.15302777,,71.88559669,7.045967001,,,2.7871022,,0.126034777,0.082189503,710.0955287,2.242240144,0.068386034,1.498635649,,,0.003021499,,,,0.29398458
4/9/2019,5204.958378,176.1145745,0.349461762,1.007853058,0.534679808,296.0436402,86.78696151,0.083749122,0.125384493,,18.43505244,78.65434184,1.001180994,5.559988714,0.029953714,5205.678749,68.37260653,0.939958018,0.072655806,0.056061833,,3.457767334,12.19469821,3.844098356,,0.007174175,132.3042653,0.349172332,2.669069589,0.148131768,,70.85507516,6.987161338,,,2.815233263,,0.127356347,0.078683738,715.2642961,2.253611529,0.066485579,1.454666636,,,0.002883921,,,,0.290387175
4/8/2019,5289.77104,180.2588154,0.35823371,1.008983448,0.568899492,310.1578406,89.49304255,0.087008526,0.131995968,,18.11370267,83.159023,1.00212752,5.550961865,0.030731691,5244.83336,71.09341078,0.936640752,0.075291276,0.055991981,,3.893725904,12.69719509,5.450051946,,0.007471535,136.3236578,0.357375106,2.684996862,0.152049703,,72.7840002,7.201415995,,,2.889119777,,0.11961265,0.072729867,723.7840557,2.34452484,0.068526144,1.516014429,,,0.003044549,,,,0.295370878
4/7/2019,5198.89699,174.5316474,0.359855688,1.004600979,0.577118591,319.5965167,92.31236915,0.090484457,0.130303396,,19.11027099,86.41330551,1.005358967,5.455112055,0.028894613,5209.291431,69.80700582,0.977848281,0.071998628,0.05356714,,3.948312838,12.89592106,4.616360778,,0.007639574,135.2647566,0.362487117,2.705702392,0.152060827,,74.50141537,7.669719067,,,2.971166663,,0.125264636,0.069228666,775.0420062,2.345026379,0.070151277,1.537447059,,,0.00341757,,,,0.30015411
4/6/2019,5059.817188,165.947208,0.354404664,1.003662939,0.570109575,306.0740976,92.57341716,0.090289114,0.124728817,,19.11562902,84.65802371,1.001002161,5.347472605,0.026859532,5076.994283,68.09186378,0.960346295,0.069751032,0.048723063,,3.705733142,13.0848013,4.447355336,,0.007573186,130.954412,0.346156536,2.778879827,0.14974181,,71.27047959,5.995260009,,,2.987676679,,0.117782302,0.055876076,771.0557521,2.338450333,0.066227074,1.568625295,,,0.003439002,,,,0.303206733
4/5/2019,5036.6811,165.5148459,0.361802646,1.007009736,0.577468265,292.6411462,88.6778606,0.091226458,0.126366727,,19.45346723,84.32375526,1.002799395,5.339525956,0.027239173,5042.609263,69.16214311,1.018345316,0.0715643,0.050560028,,3.712835445,13.5392909,3.808442826,,0.007516789,132.7725965,0.353373149,2.826790359,0.152874327,,72.10673485,5.822169248,,,2.902233853,,0.124487826,0.061243464,784.3310807,2.469782824,0.062330253,1.625745089,,,0.003589633,,,,0.308017064
4/4/2019,4922.798788,158.0525378,0.332512904,1.005420646,0.542240019,286.5676609,84.98090528,0.087369689,0.118788294,,19.1426876,83.00415277,1.002344528,5.081474921,0.025982151,4903.407522,63.92605312,0.865497797,0.066708593,0.045867862,,3.804552512,12.83424035,3.747295395,,0.007242307,123.9026873,0.337163666,2.824628716,0.1566762,,67.28995892,5.356613556,,,2.797689533,,0.121750672,0.059744875,743.5683169,2.133462061,0.056185135,1.584075784,,,0.003697016,,,,0.284134751
4/3/2019,4973.021815,161.4588013,0.34223398,1.00750196,0.565452884,298.3525318,84.92193788,0.090723012,0.121339245,,18.75306413,82.05205773,1.000928651,5.224358087,0.025944018,4999.961338,65.70659344,0.945042799,0.069936896,0.047037642,,3.235399423,12.15113894,3.766951885,,0.007324315,124.7680957,0.339947395,2.739418465,0.166130052,,69.02502281,5.459137682,,,2.894741032,,0.110701911,0.062548813,749.9277147,2.006971014,0.056407595,1.465582384,,,0.003164354,,,,0.286874843
4/2/2019,4879.877828,163.9617418,0.351499203,1.008167295,0.584279297,236.1326047,76.19325969,0.085467151,0.121900838,,19.78978258,78.82975785,1.001929789,5.029169724,0.026884102,4898.994673,69.05905102,1.021798,0.070932191,0.049803853,,3.620903981,11.52412864,3.787196624,,0.007242792,124.6790745,0.351769378,2.712543646,0.135216222,,69.94391337,5.455277223,,,3.089111842,,0.113648713,0.053601484,787.7388492,2.084619499,0.05891087,1.465106257,,,0.002794824,,,,0.321107251
4/1/2019,4158.18307,141.8303243,0.312746587,1.003025963,0.556137821,167.6269961,60.67799398,0.072329671,0.10961534,,17.95050207,66.0812189,1.002633325,4.201501425,0.024340322,4144.119044,59.97316017,0.982624577,0.056945148,0.044187357,,3.037598238,10.00453722,3.725182923,,0.006285297,113.0924505,0.322733996,2.798755956,0.126231664,,62.42385609,4.823291191,,,2.886389785,,0.109195457,0.046653319,709.7882735,1.836206446,0.050060801,1.322770203,,,0.002461133,,,,0.284441152
3/31/2019,4105.404296,141.5140941,0.309228848,1.000558895,0.507613137,168.9375462,60.75539786,0.069746113,0.10765131,,17.40167011,64.98201781,1.001494426,4.178161282,0.023523416,4101.250672,55.88533608,1.059856877,0.05526528,0.044378569,,3.19820407,9.959754743,3.624325914,,0.006110609,108.1725904,0.307515054,2.577623037,0.126962613,,58.50663572,4.823972706,,,2.788100134,,0.111868641,0.04690745,706.9677014,1.849215617,0.046834815,1.302401967,,,0.002080471,,,,0.289595754
3/30/2019,4106.660085,142.0926806,0.310631943,1.000348646,0.494277775,168.5881893,60.62196223,0.071739345,0.107359388,,16.93221299,65.01841274,1.001990259,4.136014186,0.023292487,4100.346046,53.45018974,0.947560057,0.053398136,0.04686575,,3.240892609,9.853295503,3.466585463,,0.00590241,99.98409792,0.307418796,2.449509852,0.130413151,,56.84516216,4.786219968,,,2.787920601,,0.108768446,0.052445705,711.7221161,1.887850485,0.045311243,1.29111265,,,0.002080473,,,,0.271080001
3/29/2019,4098.374541,142.4974171,0.307928631,0.998496222,0.499502089,170.4499869,61.3016126,0.071288876,0.107571763,,16.51014055,64.36421748,1.00252877,4.283936519,0.023318728,4097.393839,53.48281541,0.896608939,0.055429451,0.047255214,,3.19350868,9.8105319,3.539836509,,0.005911484,98.04937267,0.308698094,2.468525006,0.129920897,,56.93889253,4.866072473,,,2.821547414,,0.110920663,0.05021218,737.5162889,1.984209145,0.045000049,1.243405274,,,0.002087465,,,,0.281777817
3/28/2019,4069.10715,139.4164776,0.309246462,1.010851926,0.503459361,169.4540451,61.17048611,0.065827891,0.107440129,,16.8053305,64.68040207,1.013795067,4.274329714,0.023382335,4085.976039,53.89841299,0.788943059,0.051965412,0.050188899,,3.030406748,9.290230634,3.492386035,,0.005878224,96.92097337,0.306314083,2.380679074,0.12857226,,56.84424151,4.766913094,,,2.841686787,,0.114188363,0.05991772,732.84261,1.764187615,0.044200138,1.235478212,,,0.002073671,,,,0.254436061
3/27/2019,4087.06623,140.9881575,0.312464664,1.012253128,0.499870768,173.1805766,62.25142889,0.067594801,0.108062141,,16.78134319,66.02541447,1.016144337,4.319755537,0.023622917,4083.736838,54.72979101,0.724971317,0.05122382,0.054571922,,3.156521964,9.401722119,3.776921172,,0.005731726,95.48842692,0.308502691,2.443933168,0.131278082,,57.62664045,4.857325739,,,2.782288833,,0.11242435,0.061415836,742.8948206,1.806132362,0.045735122,1.271939872,,,0.002084979,,,,0.227820245
3/26/2019,3985.080803,135.4603529,0.305059564,1.010338859,0.463600844,161.4380432,59.34352874,0.062370108,0.103379328,,16.33566353,64.42920739,1.01250811,3.756315502,0.022629376,3991.632323,52.9404985,0.671927796,0.0495465,0.05056167,,2.9912917,8.981253408,3.743902813,,0.005554361,89.83349074,0.296285401,2.442853432,0.132208429,,55.1900284,4.707086871,,,2.70927454,,0.111337378,0.05342565,719.6047547,1.645084236,0.045934153,1.182035382,,,0.002053978,,,,0.217075134
3/25/2019,3963.070654,135.0310275,0.304055471,1.007551907,0.476395443,161.6181492,59.49673729,0.059025028,0.102469192,,16.84100827,64.40121914,1.012812875,3.67579,0.022747247,3974.144047,52.33984912,0.685899047,0.049632407,0.053787103,,3.219859094,9.005785708,3.778340815,,0.005648355,90.14714883,0.299162283,2.50906659,0.131144403,,55.72932124,4.726959437,,,2.712523775,,0.108314661,0.058693616,717.9627751,1.670964969,0.04446291,1.19970156,,,0.002043394,,,,0.204629563
3/24/2019,4022.168282,136.9869252,0.308991581,1.005637613,0.456404937,165.9362327,60.22387667,0.061703667,0.106011606,,17.28535678,65.91826196,1.008054468,3.656032277,0.023365948,4034.192176,53.74468004,0.671714019,0.051020807,0.064336321,,3.37605936,9.186477909,3.765243305,,0.005765441,92.61163506,0.309224889,2.52632668,0.139165466,,57.39410791,4.835109821,,,2.762466588,,0.117231338,0.072412973,732.9940988,1.735763952,0.047966858,1.251483038,,,0.00205367,,,,0.209908965
3/23/2019,4035.826351,138.2398746,0.312359302,1.007351928,0.463083528,167.410813,61.34861519,0.063780634,0.108280504,,15.23599485,67.36874165,1.012213605,3.69267027,0.02440382,4043.718939,53.84037542,0.728957767,0.051006868,0.067498711,,3.251483595,9.416901491,3.445516363,,0.005896278,92.68678985,0.312609926,2.472644158,0.140945076,,57.2511947,4.894285595,,,2.800410651,,0.120290595,0.068320497,736.8060789,1.794095591,0.048176228,1.270265141,,,0.002064184,,,,0.201545524
3/22/2019,4023.968162,137.181435,0.311541072,1.007622441,0.466445765,158.3407671,59.8240014,0.058062458,0.108692807,,15.26642365,66.63889711,1.009015618,3.649379139,0.022748679,4034.865316,53.92311673,0.753381782,0.049715731,0.067526595,,3.329381747,9.23396672,3.498546449,,0.005806277,91.53893169,0.311169709,2.518921659,0.141847235,,55.67718833,4.890974079,,,2.772006003,,0.120779637,0.066866269,729.0142245,1.669578757,0.049018122,1.290853216,,,0.002052297,,,,0.198346739
3/21/2019,4029.326907,136.6360607,0.312717592,1.011736307,0.461060796,154.7669317,59.37832486,0.052899736,0.107946681,,14.51739327,65.93904687,1.01404819,3.665420387,0.022472093,4031.062094,53.85298522,0.833034418,0.048867952,0.068408423,,3.199399044,9.036202668,3.632948205,,0.005687896,91.15971804,0.314025222,2.59839549,0.140261993,,56.21259468,4.803394071,,,2.746189009,,0.119014633,0.067870705,711.0112406,1.560389176,0.04662991,1.298711866,,,0.002053635,,,,0.19598261
3/20/2019,4087.476299,140.6863617,0.319610229,1.01055683,0.486085923,160.5329345,60.84654711,0.0538912,0.111403173,,15.28002345,66.8478856,1.014157686,3.746979827,0.023081187,4102.376827,55.88074287,0.64240437,0.050610785,0.071987347,,3.062244832,9.395510119,4.381394601,,0.00570396,93.67660615,0.300116164,2.707827992,0.148176143,,59.17378425,4.684370545,,,2.820906626,,0.126523952,0.06114462,712.6828467,1.564027801,0.052087775,1.332198488,,,0.002060782,,,,0.195064756
3/19/2019,4071.1902,140.5191992,0.319281348,1.014010285,0.485390721,162.4277743,60.61556823,0.052593705,0.113247957,,15.69359495,67.11702928,1.016152244,3.778743787,0.023091048,4076.272628,54.75063103,0.595453656,0.049257987,0.079829046,,3.020573511,9.306183111,4.821883116,,0.005447524,92.37665629,0.297605225,2.357514813,0.148657232,,57.26751502,4.654479897,,,2.777383387,,0.127839607,0.052785712,705.7192447,1.507110554,0.049004097,1.141623287,,,0.002091069,,,,0.194373246
3/18/2019,4032.507385,139.3746006,0.317440138,1.010946534,0.480714048,162.4941713,60.26480648,0.050452078,0.115914393,,15.68201179,67.26747054,1.015398266,3.750410632,0.023003384,4075.624111,53.48814029,0.495809951,0.04982686,0.068804079,,2.991468286,9.224420471,5.110341096,,0.005321245,92.64032889,0.295902308,2.013351797,0.148132285,,54.35582148,4.439531926,,,2.764092086,,0.129203132,0.044581518,699.5522007,1.499481576,0.051098962,1.098025153,,,0.002083029,,,,0.195641825
3/17/2019,4025.22898,140.0005495,0.317612259,1.009218328,0.483684815,156.0789905,61.24378026,0.050206632,0.10938545,,15.76114568,68.46751717,1.019449217,3.775705208,0.023139706,4031.446617,53.53560455,0.494686202,0.050602924,0.068869081,,2.886082088,9.289662947,4.776164148,,0.005241264,93.56408162,0.298161495,2.054765968,0.137746296,,54.65430987,4.464364275,,,2.759906734,,0.130725985,0.042626984,696.1541219,1.517791031,0.052667094,1.129280223,,,0.002080812,,,,0.195198715
3/16/2019,4048.725904,142.3981758,0.32046842,1.010960696,0.485598967,157.5797914,61.84475248,0.05162069,0.109619167,,16.11900961,68.98405625,1.015428222,3.833306297,0.023374124,4041.244932,54.63551261,0.504310474,0.050015599,0.084887841,,2.980126705,9.521861597,7.383882081,,0.005356316,93.04448695,0.306824665,2.112514071,0.141373699,,55.0426306,4.523925568,,,2.812774864,,0.130417038,0.045896155,695.121709,1.542038371,0.0524341,1.083364918,,,0.002077495,,,,0.199253066
3/15/2019,3960.911187,137.6917838,0.315051756,1.009801279,0.490086779,143.9936252,58.98925928,0.050077039,0.107773405,,15.07710246,67.69133693,1.015260424,3.718435365,0.023170822,3967.204862,53.60699107,0.452486281,0.050429011,0.103028948,,2.843932006,9.323879611,7.504351299,,0.005336666,90.69546198,0.301415095,2.002228756,0.134269768,,53.65230982,4.433592654,,,2.794823506,,0.131056233,0.044647163,682.4147874,1.522599644,0.051946467,1.012001953,,,0.002048304,,,,0.19707312
3/14/2019,3924.369118,133.7115998,0.312955241,1.010707237,0.491097481,133.8981225,56.58418367,0.048055498,0.107271925,,15.051104,66.27401042,1.017089886,3.605920385,0.022648137,3941.653418,52.35450767,0.448842201,0.048697288,0.062553537,,3.041515264,9.3750979,6.526641766,,0.00522691,89.96075556,0.297485579,1.819698653,0.137452129,,52.61791422,4.339026719,,,2.74556509,,0.131400285,0.038195265,649.6301792,1.51457826,0.050072381,1.002013559,,,0.002038851,,,,0.19422412
3/13/2019,3906.717169,133.2630762,0.31409778,1.010083151,0.484509914,128.9337439,55.93318433,0.046589575,0.108198619,,15.11512447,64.98365835,1.013291789,3.616745994,0.022441309,3901.743561,52.04031862,0.453464753,0.046442247,0.060109434,,2.695932127,9.021535719,,,0.005130095,91.45273122,0.287147977,1.828407712,0.149098891,,51.52399701,4.271571137,,,2.712457402,,0.129237016,0.039696178,644.0457492,1.428659782,0.051556476,1.021851894,,,0.002025127,,,,0.190213946
3/12/2019,3909.156209,134.4428887,0.310200934,1.006598025,0.488551862,128.9482415,56.9970551,0.047396853,0.104598491,,15.40613129,65.84036505,1.012157422,3.662655613,0.022399176,3909.919193,51.47206367,0.458629738,0.046248634,0.05357509,,3.065124679,8.897481841,,,0.005331084,92.03552086,0.285030591,1.868823467,0.166901356,,53.38815662,4.301459941,,,2.794449228,,0.128475332,0.040062622,659.7656607,1.450164904,0.051061516,0.968862597,,,0.002011705,,,,0.193371572
3/11/2019,3905.22732,133.8340316,0.311064682,1.008779513,0.4674898,130.2049453,55.42021464,0.047633196,0.102263141,,14.51441449,65.28668889,1.013619803,3.595621572,0.022245466,3900.048425,50.23560071,0.453566018,0.044461808,0.022464214,,2.84783888,8.782537872,,,0.004508183,83.54722831,0.27969705,1.726197071,0.163415023,,50.02087888,4.2612062,,,2.658724229,,0.150982683,0.039249552,657.6056216,1.346454212,0.052826847,0.917168184,,,0.001965716,,,,0.193109316
3/10/2019,3951.599828,136.7586831,0.313106972,1.008822486,0.501768124,132.8378145,57.18186389,0.045698192,0.100038588,,14.49443881,66.81183935,1.019504116,3.735991846,0.023070748,3979.810681,50.94821038,0.4539178,0.045059391,0.021574289,,3.129274904,8.870341163,,,0.004735867,83.72988814,0.282176847,1.835594383,0.110062215,,50.9605911,4.360704318,,,2.754552724,,0.185440266,0.040780691,647.8200539,1.389388103,0.052615145,0.967023123,,,0.001998967,,,,0.197483108
3/9/2019,3963.313742,137.9653356,0.313826242,1.005975688,0.477456119,133.8155668,58.08689193,0.046727908,0.089743586,,14.56587903,66.76921765,1.01235844,3.76920755,0.022875334,3941.186738,50.78742006,0.417428827,0.046266946,0.02040827,,3.129439627,9.019604918,,,0.004868119,84.13331573,0.284135025,1.862894862,0.114824228,,51.69272174,4.301924465,,,2.766667813,,0.137211677,0.04038206,650.7771799,1.363491597,0.053352313,0.988570993,,,0.001998116,,,,0.206931334
3/8/2019,3901.131624,135.127075,0.310087481,1.009525076,0.466202156,129.4702596,56.09954787,0.04266369,0.087245833,,14.36693572,65.57273355,1.014519374,3.633483876,0.02256351,3901.643824,50.01823076,0.411166438,0.041929405,0.019527853,,3.083250685,8.859491938,,,0.004432896,81.58961742,0.275802367,1.813661706,0.115025614,,49.81924685,4.243503121,,,2.670670324,,0.126108618,0.034464306,659.9325976,1.258297663,0.052865698,0.984335345,,,0.001980281,,,,0.195319863
3/7/2019,3911.484289,138.0345024,0.314766212,1.008474961,0.455831912,132.156087,57.18903354,0.042944016,0.085540647,,15.14588564,66.85542487,1.013484738,3.788189833,0.023187955,3898.299634,51.028377,0.417987783,0.042386081,0.014647614,,3.069569172,9.245351489,,,0.004518561,83.59566812,0.279640659,1.934049107,0.113622756,,50.71007142,4.390989264,,,2.60402856,,0.132255061,0.036805084,685.2662563,1.246125671,0.058664981,1.011901641,,,0.001990891,,,,0.181650947
3/6/2019,3903.942583,138.7893541,0.317031051,1.01058294,0.431821099,133.2679612,55.78427736,0.042843234,0.085566291,,14.51794592,66.91051159,1.013903397,3.769397092,0.023431051,3923.130541,50.84865492,0.41985016,0.042228234,0.013122565,,3.208273018,8.805355492,,,0.004347825,84.1182916,0.279602573,1.724508755,0.114193437,,50.79279951,4.313129687,,,2.589002606,,0.138636284,0.035304098,677.515627,1.25041837,0.045142375,0.907933785,,,0.001982953,,,,0.174593602
3/5/2019,3896.375023,137.8223848,0.316506542,1.011154001,0.432997272,132.5087718,53.13245837,0.043211748,0.086299266,,13.81196723,67.28264132,1.016844956,3.781189662,0.023997095,3923.037105,50.54852371,0.419979125,0.042093969,0.013153428,,3.136295361,8.844746156,,,0.004379872,83.94174618,0.283411264,1.550767675,0.11344417,,51.08153265,4.319920034,,,2.663936159,,0.127450071,0.036408733,685.3794448,1.239169615,0.054188634,0.930180876,,,0.001985271,,,,0.177399688
3/4/2019,3761.557018,127.7741213,0.305133074,1.011616805,0.407811036,125.1224805,46.43203351,0.040602034,0.083538513,,11.54594512,63.46039652,1.015483078,3.276769667,0.02293693,3759.72221,48.49328765,0.405764737,0.040436332,0.012399537,,2.915734013,8.285561726,,,0.004253707,79.79544199,0.275567416,1.324519182,0.116402972,,49.26144361,4.161849649,,,2.623525449,,0.123304658,0.036890901,624.0691157,1.156075343,0.041784987,0.804437375,,,0.001982248,,,,0.16871939
3/3/2019,3847.175699,132.2494171,0.312553651,1.010219667,0.42416871,131.5563024,48.38032036,0.04231168,0.087235332,,11.53790254,65.41330574,1.011975268,3.553935099,0.022722733,3824.169267,50.10773841,0.405317833,0.04334711,0.012602186,,2.94949502,8.708655793,,,0.004453806,81.95487405,0.286415361,1.355706802,0.136346561,,51.05693589,4.284319651,,,2.668508337,,0.130958792,0.036012773,661.2318915,1.245447301,0.043408953,0.883259181,,,0.001999317,,,,0.170575266
3/2/2019,3864.415107,134.2069553,0.315125633,1.011416075,0.427786769,132.5384935,49.01536594,0.042838458,0.084460377,,11.86974409,66.91290874,1.009984794,3.519504196,0.022937255,3871.576927,49.98367,0.406323553,0.042824867,0.012522155,,2.841657455,8.819597695,,,0.00451994,83.2580376,0.294540059,1.393418535,0.116694612,,52.04801858,4.281075144,,,2.681204482,,0.140662562,0.038361726,679.767538,1.28386875,0.045329821,0.889251706,,,0.00200268,,,,0.179925928
3/1/2019,3859.583752,136.4436228,0.317311575,1.006867578,0.431784969,132.9617893,47.48723852,0.043279414,0.085833104,,11.39321684,66.99598499,1.010856475,3.515912389,0.023725949,3858.349842,49.56217132,0.411654423,0.043109034,0.012509623,,2.949389363,9.019190605,,,0.004597214,83.4028685,0.298102305,1.405550229,0.117988334,,52.28587986,4.285974395,,,2.707314253,,0.140232113,0.037385794,667.2652256,1.332246086,0.046903182,0.937784068,,,0.00199449,,,,0.164642545
2/28/2019,3854.785282,136.746252,0.315077555,1.010067322,0.427420578,132.1869701,46.23725714,0.043123443,0.085503224,,10.3651777,67.31566346,1.013672793,3.539591499,0.023867237,3854.585556,49.12127052,0.410030334,0.042750282,0.012587422,,3.158626962,8.940607989,,,0.004596132,83.40321893,0.285875236,1.208676421,0.116637214,,51.82746868,4.27826345,,,2.668401156,,0.144502661,0.037998438,674.7417869,1.311348685,0.058027368,0.908656449,,,0.001976109,,,,0.162880436
