,date,ccy,place,close,ret,agg_volume,vol1,vol2,mom1,mom2,kdbd,rsibd,weight,agg_rate
392,2017-10-29,DASH,6,283.93,-0.03863341690319455,366226704.0,0.024630870133792736,0.021652667197002918,0.029851287631483595,-0.08264676424025064,3.0,2.0,0.030303030303030307,0
393,2017-10-29,XEM,7,0.972884,-0.1082101779853087,6166309.0,0.046687325040117904,0.0393256675094063,-0.0016941413084189394,-0.09918148148148154,3.0,2.0,0.030303030303030307,0
394,2017-10-29,NEO,8,0.40372,-0.14254844268259215,118696510.0,0.07678894249668405,0.0598925073171667,0.02847593378542923,-0.07916675219933,3.0,2.0,0.030303030303030307,0
395,2017-10-29,XMR,9,0.201337,-0.11030807525260622,36524070.0,0.04201597775545534,0.036840949402157715,-0.05006864858999094,-0.028765074770863538,3.0,2.0,0.030303030303030307,0
396,2017-11-05,BTC,1,7407.41,-0.21907786634942994,19841690624.0,0.02214545717218509,0.0363234019287617,0.20370337268539207,0.2328382503220481,3.0,1.0,0.030303030303030307,0
397,2017-11-05,ETH,2,296.26,0.038570085326445465,3560266944.0,0.03357027141711754,0.027943420495216337,-0.02894227932741156,0.0027415806397022013,3.0,2.0,0.030303030303030307,0
398,2017-11-05,BCH,3,630.7,0.7894082320682445,7584106144.0,0.07689127727842457,0.06637932770451575,0.3956009913258984,0.9016462642465176,3.0,1.0,0.030303030303030307,0
399,2017-11-05,XRP,4,0.202055,-0.023616875548400532,838775984.0,0.0296222950324326,0.026410405295356914,-0.003599871785388453,-0.010392943377559694,3.0,2.0,0.030303030303030307,0
400,2017-11-05,LTC,5,54.75,0.0749295523724669,880469200.0,0.026528433460695125,0.025127913135547457,-0.04132376116266856,-0.03626122161591272,3.0,2.0,0.030303030303030307,0
401,2017-11-05,DASH,6,273.17,0.6742637046064344,367940804.0,0.02689332807286804,0.025283524037326824,-0.037896664670869495,-0.009176641276749995,3.0,2.0,0.030303030303030307,0
402,2017-11-05,NEO,7,0.350084,0.5282279648632926,82797750.0,0.05223637491839324,0.06434917453466793,-0.13285445358169026,-0.1081616744195526,3.0,2.0,0.030303030303030307,0
403,2017-11-05,XEM,8,0.8731040000000001,-0.05212407039068945,6894044.0,0.041950111332800334,0.04336561188088644,-0.10256104530447607,-0.10408143370941003,3.0,2.0,0.030303030303030307,0
404,2017-11-05,XMR,9,0.180309,0.0005378207301502957,38893370.0,0.05774545354126957,0.04871221402566013,-0.10444180652339108,-0.14928119500445847,5.0,2.0,0.030303030303030307,0
405,2017-11-12,BTC,1,5950.07,0.3005894365092914,32340969984.0,0.044461085808706495,0.0451402162933504,-0.1967408311407092,-0.033114229303606746,3.0,2.0,0.030303030303030307,0
406,2017-11-12,ETH,2,307.91,0.14059046914818651,6323097856.0,0.044018420264031126,0.03794449841622539,0.039323567136974484,0.009243174145334264,3.0,2.0,0.030303030303030307,0
407,2017-11-12,BCH,3,1388.86,-0.16972891439485327,21424014880.0,0.17570409382979044,0.1346114543629694,1.2020929126367523,2.073243051867587,1.0,1.0,0.030303030303030307,0
408,2017-11-12,XRP,4,0.197339,0.15756391017260318,1047893008.0,0.03874905992384323,0.03316905590936691,-0.02334017965405444,-0.026856029785240376,1.0,2.0,0.030303030303030307,0
409,2017-11-12,DASH,5,536.12,-0.19234702290274355,1048081916.0,0.15259584484431707,0.11778534943081005,0.962587399787678,0.8882118832106505,5.0,1.0,0.030303030303030307,0
410,2017-11-12,LTC,6,59.01,0.19324847833901693,2052605040.0,0.06262217489942319,0.04701206956681507,0.07780821917808223,0.033269129749605934,3.0,2.0,0.030303030303030307,0
411,2017-11-12,XMR,7,0.180406,0.11279542023796996,60378960.0,0.08861006203466754,0.07232156422017717,0.0005379653816504071,-0.10396002721804742,1.0,2.0,0.030303030303030307,0
412,2017-11-12,NEO,8,0.593716,0.37590983167633857,275059200.0,0.11203849794440264,0.09759658938840778,0.6959244067138173,0.470613296344001,5.0,3.0,0.030303030303030307,0
413,2017-11-12,MIOTA,9,0.593716,0.37590983167633857,275059200.0,0.11203849794440264,0.09759658938840778,0.6959244067138173,0.470613296344001,5.0,3.0,0.030303030303030307,0
414,2017-11-19,BTC,1,8036.49,0.14930154204314938,30253229824.0,0.04677942653777336,0.058362393296407786,0.3506546981800214,0.08492577027598047,5.0,3.0,0.030303030303030307,0
415,2017-11-19,ETH,2,354.39,0.2851604839990776,6084391936.0,0.02790707829879645,0.03620666954976883,0.15095320061056786,0.1962127860662932,3.0,3.0,0.030303030303030307,0
416,2017-11-19,BCH,3,1172.05,0.3926333921611249,17448060160.0,0.17040555396646698,0.18084633912543915,-0.15610644701409782,0.8583320120501028,3.0,2.0,0.030303030303030307,0
417,2017-11-19,XRP,4,0.231016,0.07423473332255526,2117978976.0,0.02193984524942767,0.033098718418859974,0.17065557239065754,0.14333226101803964,3.0,3.0,0.030303030303030307,0
418,2017-11-19,LTC,5,71.59,0.1825776119170381,1791978992.0,0.04609498484643208,0.053549158850809776,0.2131842060667684,0.3075799086757991,5.0,3.0,0.030303030303030307,0
419,2017-11-19,DASH,6,442.31,0.3403179798604548,958527216.0,0.09308896448628444,0.13737935997452566,-0.17497948220547646,0.6191748727898378,1.0,3.0,0.030303030303030307,0
420,2017-11-19,NEO,7,0.8646379999999999,-0.026611671341654847,512496204.0,0.093355155210809,0.09971654485622658,0.4563158142950498,1.4698015333462822,3.0,1.0,0.030303030303030307,0
421,2017-11-19,MIOTA,8,0.8646379999999999,-0.026611671341654847,512496204.0,0.093355155210809,0.09971654485622658,0.4563158142950498,1.4698015333462822,3.0,1.0,0.030303030303030307,0
422,2017-11-19,XMR,9,0.201947,0.05743787606403127,62225320.0,0.02719603368614719,0.06351761135805094,0.11940290234249427,0.1200051023520734,3.0,2.0,0.030303030303030307,0
423,2017-11-26,BTC,1,9330.55,0.19355975559272665,30501020160.0,0.03389455475305187,0.04081646783699425,0.1610230336875924,0.5681412151453679,3.0,1.0,0.030303030303030307,0
424,2017-11-26,ETH,2,471.33,-0.011694791731181377,9316127936.0,0.05824593019668727,0.04516742572593308,0.3299754507745705,0.5307395018024745,3.0,1.0,0.030303030303030307,0
425,2017-11-26,BCH,3,1735.66,-0.10674679606217996,13484672000.0,0.1094371556214622,0.1437617276152231,0.4808753892752018,0.2497011937848308,5.0,3.0,0.030303030303030307,0
426,2017-11-26,XRP,4,0.248818,0.014919219793055659,1397653000.0,0.02190346226475582,0.021948704321030982,0.07705959760362903,0.2608658197315279,5.0,3.0,0.030303030303030307,0
427,2017-11-26,BTG,5,366.79,-0.1344081054364592,1617459912.0,0.2337310940684407,0.23554764743681564,1.7031468789151747,0.2987854537728833,5.0,3.0,0.030303030303030307,0
428,2017-11-26,DASH,6,621.62,0.21260593694702126,1422932032.0,0.07706705976835353,0.0911026022851208,0.4053944066378785,0.15947922106990964,3.0,3.0,0.030303030303030307,0
429,2017-11-26,LTC,7,85.93,0.16415845521663108,2026523984.0,0.05677324971103551,0.04968812770245437,0.20030730548959366,0.4561938654465347,3.0,3.0,0.030303030303030307,0
430,2017-11-26,XMR,8,0.213886,0.2546496844689001,69790790.0,0.03835164699464328,0.0322033542068771,0.059119471940657815,0.1855814108178222,3.0,3.0,0.030303030303030307,0
431,2017-11-26,NEO,9,0.841932,0.803327804937952,575594100.0,0.07941570379785882,0.08845048399285882,-0.026260701010133558,0.4180719401195183,3.0,3.0,0.030303030303030307,0
432,2017-12-03,BTC,1,11323.2,0.3111047385014913,50411559424.0,0.028196958880747768,0.0301322336039381,0.2135619014956247,0.4089733204421335,3.0,1.0,0.030303030303030307,0
433,2017-12-03,ETH,2,465.85,-0.05318749671750389,10504046976.0,0.04941442553595194,0.056364709992061286,-0.011626673455964907,0.31451226050396475,1.0,3.0,0.030303030303030307,0
434,2017-12-03,BCH,3,1559.93,-0.16468615467376324,9239721024.0,0.07323706438239286,0.09681618181936916,-0.10124678796538487,0.33094151273409844,3.0,2.0,0.030303030303030307,0
435,2017-12-03,XRP,4,0.252558,-0.06217670705952605,2165514976.0,0.10943241030223506,0.07594663804709431,0.015031066884228615,0.09324895245350984,1.0,2.0,0.030303030303030307,0
436,2017-12-03,DASH,5,768.88,-0.11017270924421396,1866046032.0,0.06248201487559196,0.06806390065541698,0.2368971397316688,0.7383283217652776,3.0,3.0,0.030303030303030307,0
437,2017-12-03,LTC,6,101.26,0.3839703527553846,3415208960.0,0.07075360814409265,0.06164406698450229,0.17840102408937494,0.4144433580108955,3.0,3.0,0.030303030303030307,0
438,2017-12-03,BTG,7,320.66,-0.3372272149904436,1109446704.0,0.06493976855338925,0.18482879884204115,-0.12576678753510184,1.3631807797184765,3.0,2.0,0.030303030303030307,0
439,2017-12-03,MIOTA,8,1.88,0.7870056301310836,1772374016.0,0.18360855172399368,0.14918076087293333,1.2329594314030108,1.1743203514071787,3.0,1.0,0.030303030303030307,0
440,2017-12-03,ADA,9,0.131807,-0.17830707749014785,829914388.0,0.3629591565675728,0.2631731004774504,2.6278487283937038,3.6933129183876954,3.0,3.0,0.030303030303030307,0
441,2017-12-10,BTC,1,15455.4,0.21386372559362776,92115268608.0,0.11915519240080932,0.08364075475427947,0.3649321746502754,0.6564296852811464,1.0,3.0,0.030303030303030307,0
442,2017-12-10,ETH,2,441.72,0.4885333472964248,12094509888.0,0.04956613874492142,0.04764814951504735,-0.05179778898787157,-0.06282222646553359,1.0,2.0,0.030303030303030307,0
443,2017-12-10,BCH,3,1323.07,0.3421688835205279,8752739904.0,0.058810236715309536,0.06395530456793591,-0.1518401466732482,-0.2377136075037739,1.0,2.0,0.030303030303030307,0
444,2017-12-10,MIOTA,4,4.13,-0.04963798109177153,8099568000.0,0.20143894670862664,0.18517300156910807,1.1968085106382975,3.905384282816189,3.0,3.0,0.030303030303030307,0
445,2017-12-10,XRP,5,0.237333,1.1213394508658767,1892607040.0,0.06121533517962785,0.08537752089618787,-0.060283182476896464,-0.0461582361404721,3.0,2.0,0.030303030303030307,0
446,2017-12-10,LTC,6,148.66,0.7626511550990855,6892519904.0,0.12075207707191678,0.0964660389377316,0.4681019158601618,0.7300128011171882,3.0,1.0,0.030303030303030307,0
447,2017-12-10,DASH,7,688.67,0.4736706454647664,1541974000.0,0.0385831999097148,0.055329679071722704,-0.10432057018000218,0.10786332486084738,1.0,2.0,0.030303030303030307,0
448,2017-12-10,BTG,8,228.87,0.27222703924965064,962556000.0,0.05568711176568665,0.060030520605218275,-0.28625335246055017,-0.3760189754355353,3.0,2.0,0.030303030303030307,0
449,2017-12-10,XMR,9,0.393966,0.5572727416671299,663329716.0,0.4383161367495284,0.3023550307227033,0.427852780747694,0.8419438392414649,1.0,2.0,0.030303030303030307,0
450,2017-12-17,BTC,1,19140.8,-0.3180789476430128,93877198848.0,0.05820966093896625,0.0903809724462014,0.2384538737269821,0.6904055390702273,3.0,3.0,0.030303030303030307,0
451,2017-12-17,ETH,2,719.97,-0.03652146899454412,22369179776.0,0.09326304324540192,0.08222404563474163,0.6299239337136646,0.5454974777288826,5.0,1.0,0.030303030303030307,0
452,2017-12-17,BCH,3,1862.88,0.44366234342998995,9720716992.0,0.0936645370759958,0.08400562328735765,0.4079980651061548,0.19420743238478644,3.0,3.0,0.030303030303030307,0
453,2017-12-17,XRP,4,0.728366,0.356172323021044,16162781056.0,0.26499773160602763,0.20454027999474805,2.0689621755086733,1.8839553686677908,5.0,3.0,0.030303030303030307,0
454,2017-12-17,LTC,5,318.72,-0.14398457507282458,20995229824.0,0.191187408358916,0.1561668072252836,1.1439526436163059,2.1475409836065573,3.0,1.0,0.030303030303030307,0
455,2017-12-17,ADA,6,0.513011,-0.2740761921024496,1886958724.0,0.28922472319723685,0.2397073399901749,3.651852993716053,2.8921377468571468,5.0,1.0,0.030303030303030307,0
456,2017-12-17,MIOTA,7,3.93,-0.12160713209478692,3223578016.0,0.09125511297781463,0.16253494473694308,-0.048426150121065326,1.0904255319148937,1.0,2.0,0.030303030303030307,0
457,2017-12-17,DASH,8,1105.92,0.06880356923399145,1930308016.0,0.08847069768677741,0.07856523105710765,0.6058779967183123,0.4383518884611384,3.0,1.0,0.030303030303030307,0
458,2017-12-17,XEM,9,2.31,0.3865279070884135,35535690.0,0.0662620179657628,0.15255775691109744,0.3832335329341319,0.8934426229508197,3.0,3.0,0.030303030303030307,0
459,2017-12-24,BTC,1,13925.8,0.016423583862170688,117256598528.0,0.06088147149368686,0.06949330492817314,-0.2724546518431832,-0.0989686452631443,1.0,2.0,0.030303030303030307,0
460,2017-12-24,ETH,2,694.15,0.08631844326436955,24643379968.0,0.09576775924098002,0.09880375464254897,-0.035862605386335566,0.5714706148691477,1.0,2.0,0.030303030303030307,0
461,2017-12-24,BCH,3,2903.12,-0.13637770183693387,30439160576.0,0.22002709337434304,0.16263351535520154,0.5584041913596152,1.1942300860876598,1.0,2.0,0.030303030303030307,0
462,2017-12-24,XRP,4,1.04,0.7936884097818225,14323169152.0,0.1761511446106025,0.2234929345672238,0.4278535791072071,3.3820286264447006,1.0,3.0,0.030303030303030307,0
463,2017-12-24,LTC,5,275.98,-0.17316008604301736,13190609792.0,0.10378291286427008,0.16235160373961335,-0.13409889558232935,0.8564509619265439,1.0,2.0,0.030303030303030307,0
464,2017-12-24,ADA,6,0.390029,0.6126064158168969,1186154312.0,0.06788313939074547,0.2424091576014814,-0.23972585383159414,2.5366835628984146,3.0,2.0,0.030303030303030307,0
465,2017-12-24,MIOTA,7,3.48,0.019915309700941464,3952727072.0,0.18620988884671186,0.14097999819169205,-0.1145038167938932,-0.15738498789346245,1.0,2.0,0.030303030303030307,0
466,2017-12-24,XEM,8,3.4,-0.1218353528613314,108177800.0,0.13967089581189773,0.10512526535024012,0.4718614718614718,1.035928143712575,3.0,3.0,0.030303030303030307,0
467,2017-12-24,DASH,9,1184.69,-0.11909225145430645,2943639008.0,0.14742468967967495,0.12059946515990598,0.07122576678240744,0.7202578883935704,1.0,2.0,0.030303030303030307,0
468,2017-12-31,BTC,1,14156.4,0.15183506415447034,88557499392.0,0.09039992314211187,0.07808500286253385,0.01655919229056857,-0.2604070885229457,3.0,2.0,0.030303030303030307,0
469,2017-12-31,XRP,2,2.3,0.3849665865598234,27618630464.0,0.1527564109447911,0.16168710557864274,1.2115384615384612,2.157753107640939,3.0,1.0,0.030303030303030307,0
470,2017-12-31,ETH,3,756.73,0.42126343211252415,17573120000.0,0.051473471712459536,0.07442276518876301,0.09015342505222224,0.05105768295901214,3.0,2.0,0.030303030303030307,0
471,2017-12-31,BCH,4,2533.01,0.09551437162261234,12565619840.0,0.09292523866489318,0.1678630440791297,-0.12748697952547594,0.359727948123336,1.0,2.0,0.030303030303030307,0
472,2017-12-31,ADA,5,0.719695,0.3388780986848486,1598927288.0,0.1085350178244106,0.10901143166771272,0.8452345851205934,0.4028841486829717,5.0,1.0,0.030303030303030307,0
473,2017-12-31,LTC,6,232.1,0.2173534474225072,8124667136.0,0.06416718310236785,0.08292291280509306,-0.15899702877020086,-0.27177459839357443,1.0,2.0,0.030303030303030307,0
474,2017-12-31,MIOTA,7,3.55,0.13669539596717928,1466856976.0,0.05903520318500999,0.13312408379216145,0.02011494252873569,-0.09669211195928762,3.0,2.0,0.030303030303030307,0
475,2017-12-31,XEM,8,3.01,0.7559191921717945,46682370.0,0.09396284235437527,0.1204099931507931,-0.1147058823529412,0.303030303030303,3.0,2.0,0.030303030303030307,0
476,2017-12-31,DASH,9,1051.68,0.20070440718799976,1363444992.0,0.055662347095136726,0.1079586068514152,-0.11227409702116163,-0.04904513888888884,3.0,2.0,0.030303030303030307,0
477,2018-01-07,BTC,1,16477.6,-0.17936433733185453,123814400000.0,0.06271489387466297,0.07541758497576588,0.16396824051312464,0.18324261442789647,3.0,2.0,0.030303030303030307,0
478,2018-01-07,XRP,2,3.38,-0.5972992217698173,31265990400.0,0.08587258955883445,0.1228457855156218,0.4695652173913045,2.25,3.0,1.0,0.030303030303030307,0
479,2018-01-07,ETH,3,1153.17,0.16993562006440846,36890379264.0,0.04721178260781207,0.05355390039018342,0.5238856659574749,0.6612691781315279,5.0,1.0,0.030303030303030307,0
480,2018-01-07,BCH,4,2786.88,-0.08752821738359629,18049793088.0,0.06837099613573815,0.0802396189440835,0.10022463393354153,-0.040039681446168214,5.0,2.0,0.030303030303030307,0
481,2018-01-07,ADA,5,1.01,-0.23027037202638806,2722508048.0,0.13267756681928175,0.1182081160966405,0.4033722618609272,1.589551033384697,3.0,3.0,0.030303030303030307,0
482,2018-01-07,XEM,6,6.41,-0.08121343951457183,357781896.0,0.2483745265140096,0.19178230588973025,1.1295681063122929,0.8852941176470591,3.0,3.0,0.030303030303030307,0
483,2018-01-07,LTC,7,288.45,-0.18939801804901715,13598662208.0,0.08097514263660552,0.07592472100466854,0.2427832830676433,0.04518443365461256,3.0,3.0,0.030303030303030307,0
484,2018-01-07,TRX,8,0.199655,-0.8565076209066449,15399197760.0,0.3178446350218593,0.2487823927062683,3.4613648552020018,4.5139606175260285,3.0,3.0,0.030303030303030307,0
485,2018-01-07,XLM,9,1.08,-0.167029084975661,334658404.0,0.09494833071170693,0.1030685519568248,0.2824501447506229,0.6823792581330577,3.0,3.0,0.030303030303030307,0
486,2018-01-14,BTC,1,13772.0,-0.17162382671146048,106022199296.0,0.058937631732906275,0.06341319414032906,-0.16419866970918084,-0.027153796162866284,1.0,2.0,0.030303030303030307,0
487,2018-01-14,ETH,2,1366.77,-0.2640602077918839,48677970944.0,0.07945947600798665,0.06549715083327891,0.18522854392674093,0.80615278897361,3.0,3.0,0.030303030303030307,0
488,2018-01-14,XRP,3,1.86,-0.2984929885559968,25578899840.0,0.12120305892666737,0.1244382079145243,-0.4497041420118343,-0.19130434782608685,1.0,2.0,0.030303030303030307,0
489,2018-01-14,BCH,4,2553.32,-0.3626705331225022,10362510016.0,0.12150570540440454,0.09568480399685944,-0.08380698128372943,0.008018128629575072,3.0,2.0,0.030303030303030307,0
490,2018-01-14,ADA,5,0.802262,-0.26880443183591585,1779148000.0,0.13931383552398485,0.13733954130312084,-0.20568118811881184,0.11472498766838735,3.0,2.0,0.030303030303030307,0
491,2018-01-14,LTC,6,238.68,-0.22589158379633645,6750822976.0,0.07579254020036615,0.08115821328327895,-0.17254290171606854,0.02834984920292993,3.0,2.0,0.030303030303030307,0
492,2018-01-14,XEM,7,5.91,-0.1874106263014259,107704800.0,0.14569670506202315,0.20523178543666928,-0.07800312012480504,0.9634551495016612,3.0,2.0,0.030303030303030307,0
493,2018-01-14,XLM,8,0.913869,-0.38402714442945823,202312800.0,0.09485131658148437,0.0962453180462119,-0.153825,0.08517725123435849,1.0,2.0,0.030303030303030307,0
494,2018-01-14,NEO,9,3.74,-0.3002382912271935,1456224992.0,0.08350494857059608,0.07179408924940828,-0.08108108108108114,0.05352112676056353,3.0,2.0,0.030303030303030307,0
495,2018-01-21,BTC,1,11600.1,0.015924121255348922,97932879872.0,0.094654516373251,0.07575416266995141,-0.15770403717688064,-0.2960079137738505,3.0,2.0,0.030303030303030307,0
496,2018-01-21,ETH,2,1049.58,0.17155636186714673,39107450112.0,0.0975341198881588,0.0913210812915122,-0.2320726969424264,-0.08983064075548286,3.0,2.0,0.030303030303030307,0
497,2018-01-21,XRP,3,1.38,0.014388737452099676,32772700288.0,0.1793711107044456,0.1487286048937695,-0.2580645161290324,-0.591715976331361,5.0,2.0,0.030303030303030307,0
498,2018-01-21,BCH,4,1776.64,-0.01725330842710449,8202845952.0,0.13832640532630538,0.1267324144300037,-0.30418435605407856,-0.3624985647031807,3.0,2.0,0.030303030303030307,0
499,2018-01-21,ADA,5,0.613163,0.08907368100242008,7776007040.0,0.10634202804208533,0.1191017317547868,-0.23570728764418605,-0.3929079207920792,3.0,2.0,0.030303030303030307,0
500,2018-01-21,LTC,6,190.42,0.017955672493570773,5930699936.0,0.09830405648229402,0.08437293915094604,-0.20219540807776104,-0.3398509273704282,3.0,2.0,0.030303030303030307,0
501,2018-01-21,XEM,7,4.9,0.2810273255994176,423318992.0,0.16520472507703074,0.14985283716918135,-0.17089678510998307,-0.23556942277691106,3.0,2.0,0.030303030303030307,0
502,2018-01-21,NEO,8,2.77,-0.09458841867591528,1055199904.0,0.12731500473646748,0.10466644950912636,-0.2593582887700535,-0.3194103194103195,3.0,2.0,0.030303030303030307,0
503,2018-01-21,EOS,9,13.44,0.11114731124098487,11808507200.0,0.17679461166329125,0.17369403794191965,0.0,0.07348242811501593,5.0,2.0,0.030303030303030307,0
504,2018-01-28,BTC,1,11786.3,-0.3534560479504254,64691999232.0,0.03432141492731066,0.06980030149474235,0.016051585762191678,-0.14418385129247754,5.0,2.0,0.030303030303030307,0
505,2018-01-28,ETH,2,1246.01,-0.4006533071321918,27353920000.0,0.05694365495824364,0.08324538346041584,0.18715105089654926,-0.0883542951630486,5.0,3.0,0.030303030303030307,0
506,2018-01-28,XRP,3,1.4,-0.5401771974808495,12513129152.0,0.06586766682315247,0.13187049810175022,0.014492753623188468,-0.24731182795698936,5.0,2.0,0.030303030303030307,0
507,2018-01-28,BCH,4,1746.25,-0.4044234174990749,3887642016.0,0.04835835666522191,0.10279131652363112,-0.01710532240634011,-0.31608650697914875,5.0,2.0,0.030303030303030307,0
508,2018-01-28,ADA,5,0.6702859999999999,-0.5693691290052291,3710111040.0,0.061006352957325184,0.08741182414630361,0.09316119857199467,-0.16450486250127772,5.0,2.0,0.030303030303030307,0
509,2018-01-28,XLM,6,0.591069,-0.5404310093584395,83494800.0,0.05676549969094874,0.12033286369913568,-0.05041224327172722,-0.3532234926450072,3.0,2.0,0.030303030303030307,0
510,2018-01-28,LTC,7,193.87,-0.2698404315817955,2705567968.0,0.039059084271859265,0.07410130612152332,0.01811784476420564,-0.1877409083291436,4.0,2.0,0.030303030303030307,0
511,2018-01-28,NEO,8,2.52,-0.3703737882968943,490102904.0,0.050554855845098036,0.09430322253498384,-0.0902527075812274,-0.3262032085561498,3.0,2.0,0.030303030303030307,0
512,2018-01-28,EOS,9,15.02,-0.5564583278963493,9859361088.0,0.03899456470414489,0.12327076940054968,0.11755952380952372,0.11755952380952372,5.0,3.0,0.030303030303030307,0
513,2018-02-04,BTC,1,8277.01,-0.01792455855372843,60810019840.0,0.06018497289994991,0.05445321160223696,-0.2977431424620109,-0.28647080628615273,1.0,3.0,0.030303030303030307,0
514,2018-02-04,ETH,2,834.68,-0.02427756958134708,29796040448.0,0.07741450377362502,0.07785634365439265,-0.3301177358127142,-0.20474856609310388,1.0,2.0,0.030303030303030307,0
515,2018-02-04,XRP,3,0.815703,0.2037049608596366,11592449920.0,0.0845836838453377,0.08363155396732992,-0.417355,-0.4089108695652174,3.0,3.0,0.030303030303030307,0
516,2018-02-04,BCH,4,1165.38,0.0438673450068956,4425065920.0,0.0755217429651473,0.06734502340239548,-0.3326385110952039,-0.3440539445244957,3.0,3.0,0.030303030303030307,0
517,2018-02-04,ADA,5,0.379303,-0.025456871627831945,5357531952.0,0.1070633570073632,0.09690346633298444,-0.4341176751416559,-0.38139939950714574,3.0,3.0,0.030303030303030307,0
518,2018-02-04,LTC,6,148.02,0.006531789829927526,4149256992.0,0.11110439960200982,0.08280421003217686,-0.2364986846856141,-0.2226656863774813,3.0,2.0,0.030303030303030307,0
519,2018-02-04,NEO,7,1.74,-0.023256862164267256,553320796.0,0.10891835077413893,0.08410007184100919,-0.30952380952380953,-0.3718411552346571,3.0,3.0,0.030303030303030307,0
520,2018-02-04,XLM,8,0.344296,-0.04718107187959797,61083660.0,0.12669446301926796,0.10103397416274656,-0.417502863455874,-0.44686785080842095,3.0,3.0,0.030303030303030307,0
521,2018-02-04,EOS,9,8.61,-0.023502844454782682,6332908096.0,0.09290887873888673,0.08446726066803148,-0.4267643142476698,-0.359375,1.0,3.0,0.030303030303030307,0
522,2018-02-11,BTC,1,8129.97,0.2607392279665355,62489091072.0,0.09628854613537594,0.0810526028855344,-0.017764869197934963,-0.3102186436795261,5.0,2.0,0.030303030303030307,0
523,2018-02-11,ETH,2,814.66,0.12585463952299492,26305170176.0,0.10497760575901584,0.09290122832056652,-0.02398523985239853,-0.34618502259211403,5.0,2.0,0.030303030303030307,0
524,2018-02-11,XRP,3,1.0,0.11332868530700327,14655665088.0,0.1273427251321459,0.1175876684804907,0.22593640087139574,-0.2857142857142857,3.0,2.0,0.030303030303030307,0
525,2018-02-11,BCH,4,1217.64,0.2001554082229271,6935390016.0,0.1695112669675589,0.13037821743970096,0.04484374195541374,-0.30271152469577656,5.0,2.0,0.030303030303030307,0
526,2018-02-11,ADA,5,0.369769,0.04196875580245485,4708104000.0,0.1033655885755287,0.10884481235667044,-0.02513557762527585,-0.4483414542449044,3.0,2.0,0.030303030303030307,0
527,2018-02-11,LTC,6,148.99,0.3701947893480355,5474355968.0,0.10451000164545507,0.1056317978208122,0.0065531684907444996,-0.23149533192345384,5.0,2.0,0.030303030303030307,0
528,2018-02-11,XLM,7,0.328429,0.30540392440509245,33597640.0,0.1216969053575172,0.12482233295577815,-0.04608534516811125,-0.4443474450529464,5.0,2.0,0.030303030303030307,0
529,2018-02-11,NEO,8,1.7,0.15246859364427345,447439804.0,0.11334837456478088,0.1098505302463108,-0.02298850574712641,-0.32539682539682546,3.0,2.0,0.030303030303030307,0
530,2018-02-11,EOS,9,8.41,0.10915828903327672,4774645952.0,0.1374941376398076,0.11945674072334014,-0.023228803716608515,-0.4400798934753661,5.0,2.0,0.030303030303030307,0
531,2018-02-18,BTC,1,10551.8,-0.08781328506347386,53626569728.0,0.06383378620335937,0.08115706389543159,0.29788916810271115,0.27483233679794994,3.0,3.0,0.030303030303030307,0
532,2018-02-18,ETH,2,923.92,-0.08951373780368144,17505550464.0,0.04915708276865557,0.07953242016320483,0.13411730046890735,0.10691522499640582,3.0,2.0,0.030303030303030307,0
533,2018-02-18,XRP,3,1.12,-0.17150137805982624,8192239168.0,0.06347549135607733,0.09689616379326163,0.1200000000000001,0.3730487689759632,3.0,2.0,0.030303030303030307,0
534,2018-02-18,BCH,4,1487.46,-0.2331669960498459,4551784032.0,0.06495759013234426,0.12386905623541444,0.22159258894254447,0.2763733717757297,3.0,2.0,0.030303030303030307,0
535,2018-02-18,LTC,5,215.74,0.02173300887801055,8664419040.0,0.11465521774943245,0.10878894192024832,0.4480166454124437,0.4575057424672342,3.0,3.0,0.030303030303030307,0
536,2018-02-18,ADA,6,0.385618,-0.11410965913986924,1901234032.0,0.05123324423089157,0.07853488737523112,0.04286189485868186,0.016648958748019194,3.0,2.0,0.030303030303030307,0
537,2018-02-18,XLM,7,0.4457350000000001,-0.3282149484202012,63943500.0,0.08861036343185254,0.10555761343433327,0.3571730876384245,0.2946272974417363,3.0,2.0,0.030303030303030307,0
538,2018-02-18,NEO,8,1.98,-0.08426034361773982,315927800.0,0.07720445882154206,0.09407687889638663,0.16470588235294126,0.13793103448275867,3.0,2.0,0.030303030303030307,0
539,2018-02-18,EOS,9,9.38,-0.17171700354515718,2472240976.0,0.05668025807995587,0.10151195722914813,0.1153388822829966,0.08943089430894324,3.0,2.0,0.030303030303030307,0
540,2018-02-25,BTC,1,9664.73,0.17495891133526875,55388419584.0,0.04996058705189185,0.060829301155409785,-0.08406812107886807,0.1887780643717012,4.0,2.0,0.030303030303030307,0
541,2018-02-25,ETH,2,844.81,0.025558069835355468,15304739968.0,0.043484655455704985,0.04735878939809656,-0.08562429647588543,0.03700930449512674,1.0,2.0,0.030303030303030307,0
542,2018-02-25,XRP,3,0.943487,0.06812302360599108,4870805024.0,0.04925928705037586,0.05852583986190461,-0.15760089285714285,-0.056512999999999924,1.0,2.0,0.030303030303030307,0
543,2018-02-25,BCH,4,1178.1,0.09002581437645317,3718756000.0,0.05277309195330025,0.06530340335165573,-0.2079787019482877,-0.032472652015374186,3.0,2.0,0.030303030303030307,0
